customer_id,first_name,last_name,email_address,gender,registration_date,state,phone,zip_code,is_active
CLI-007243,Sandra,Gálvez Montemayor,santacruzaldonza@example.net,M,01/10/2023,Jalisco,33-4618-3207,55066,TRUE
CLI-013992,Armando,de Anda Rojas,indiracantu@example.net,NULL,26/07/2024,Nuevo León,55-0263-8280 ext. 6769,76254,True
CLI-046809,Rafaél,Valladares Quesada,evasquez@example.org,F,20/10/2022,Jalisco,81-1217-6619,35162,TRUE
CLI-013459,Pascual,Robles Valentín,jorge-luiscastillo@example.org,F,04/02/2022,Nuevo León,442-0818-8511,43191,TRUE
CLI-026556,Gilberto,Tovar Ureña,vcaban@example.com,No especificado,22/07/2023,Nuevo León,33-3213-4641,72938,true
CLI-039819,Karina,Pedraza Juárez,saldanavicente@example.com,F,16/02/2022,Jalisco,998-8491-3898,40566,true
CLI-012599,Octavio,Lozada Jimínez,guadalupepreciado@example.com,M,31/12/2020,Jalisco,81-4285-2293,71207,True
CLI-032338,Tania,Pichardo Sarabia,lucerotrinidad@example.com,No especificado,23/11/2021,Jalisco,442-3403-7412,74188,true
CLI-022889,Linda,Villaseñor Villareal,arcelia73@example.net,F,26/12/2024,Jalisco,81-4769-8731,42132,True
CLI-009080,Pilar,de la Crúz Soria,,M,11/01/2021,Nuevo León,81-5573-0009,77606,FALSE
CLI-000992,Mitzy,Figueroa Paz,miguelcavazos@example.org,M,05/09/2024,Jalisco,33-5002-9333 ext. 7131,71842,True
CLI-023386,Clara,Durán Carrero,amandavigil@example.com,F,29/09/2022,Nuevo León,998-1457-1840,32110,false
CLI-038660,Adela,Granado Castañeda,racosta@example.com,F,10/08/2024,Nuevo León,55-4636-3479,27791,TRUE
CLI-000219,Adalberto,Juárez Armas,ltamez@example.com,M,22/01/2022,Nuevo León,222-1450-8594,87676,true
CLI-034484,Marisol,Apodaca Benavídez,serranoantonia@example.com,M,05/02/2019,Nuevo León,81-0917-2235,46940,true
CLI-039683,Clemente,Zelaya Cabán,castellanosjos@example.org,F,09/06/2020,Jalisco,81-6787-0196,86030,TRUE
CLI-015928,Martha,Alba Barrios,nellyaguayo@example.net,M,04/08/2020,Jalisco,442-4880-6648,52572,true
CLI-026786,Sergio,Velásquez Jaimes,jeronimosolano@example.com,M,06/07/2021,Jalisco,998-1957-4001,22577,False
CLI-049736,Anel,Saavedra Muro,,M,04/01/2022,Jalisco,33-3593-0614,41136,true
CLI-002291,Bernabé,Hidalgo Aranda,carolina17@example.org,No especificado,20/01/2022,Nuevo León,442-7996-0296,63237,True
CLI-020840,Minerva,Espinal Montez,,M,03/09/2022,Nuevo León,81-7750-0398 ext. 9432,26276,true
CLI-039982,Carmen,Garica Santana,vcoronado@example.com,M,03/12/2024,Nuevo León,55-0860-3064,58023,TRUE
CLI-012862,Abraham,Guillen Ordóñez,rosariovalladares@example.com,F,05/05/2024,Jalisco,442-5379-1642,91867,TRUE
CLI-040137,Antonio,Rosado Matos,eugeniofajardo@example.org,M,29/08/2022,Jalisco,222-3472-3519,81648,True
CLI-050268,Rodolfo,Fonseca Lucio,beatrizalfaro@example.net,F,05/11/2024,Nuevo León,81-7347-9675 ext. 7786,58238,true
CLI-004568,Bernardo,Escalante Caballero,silvia64@example.com,F,02/10/2019,Jalisco,442-2565-5321,81511,TRUE
CLI-023260,Elvia,Arredondo Marín,ncarmona@example.com,No especificado,13/07/2024,Jalisco,81-1651-9857 ext. 5114,27065,True
CLI-046240,Pascual,Ortega Collazo,julia11@example.org,F,23/12/2021,Jalisco,81-5066-0741,55006,TRUE
CLI-041504,Amalia,Madrigal Avilés,gabinochavarria@example.org,M,04/12/2020,Nuevo León,33-4206-3749,91081,TRUE
CLI-033082,Silvano,Mena Serna,rodrigo58@example.org,M,15/12/2019,Nuevo León,33-7142-4764 ext. 4052,97766,true
CLI-036434,Estela,Herrera Briseño,guadalupevasquez@example.net,F,16/08/2022,Nuevo León,81-7214-3797,11872,true
CLI-020010,Óliver,Mayorga Cervantes,elisa02@example.org,F,08/08/2019,Nuevo León,222-9430-6397,77934,TRUE
CLI-038035,Patricio,Vera Rolón,pinedabernabe@example.net,F,25/02/2022,Nuevo León,81-1179-3725 ext. 5376,72720,True
CLI-013298,Hugo,Rojas Vélez,ifuentes@example.com,No especificado,10/09/2022,Jalisco,55-4285-1030,23629,true
CLI-029493,Timoteo,Bonilla Alarcón,benavidezdalia@example.org,No especificado,31/03/2020,Jalisco,222-5564-5643 ext. 7848,72085,true
CLI-008142,Daniel,Blanco Hurtado,larellano@example.org,M,27/01/2022,Jalisco,222-1972-5972,72115,false
CLI-011802,Bernabé,León Arevalo,riveracarlos@example.net,M,02/01/2020,Nuevo León,33-4253-1895 ext. 6358,none,True
CLI-021467,Carlos,Nieves Valenzuela,svega@example.org,M,09/05/2019,Nuevo León,442-6517-5476,75108,true
CLI-006887,Luz,Portillo Arellano,vicente54@example.net,M,17/11/2022,Jalisco,33-7540-7592,28239,TRUE
CLI-024798,Elvia,Alcántar Prado,carlotaelizondo@example.org,F,18/10/2021,Nuevo León,222-7874-1483,11908,TRUE
CLI-042906,Soledad,Hurtado Cabán,villegasarcelia@example.com,F,21/04/2019,Jalisco,442-3635-7383,42477,TRUE
CLI-032772,Julio,Otero Sandoval,sepulvedajeronimo@example.com,M,19/12/2024,Jalisco,81-5113-4543,30553,TRUE
CLI-051405,Karina,Nájera Barrera,,NA,21/12/2019,Jalisco,442-3699-6311,85639,TRUE
CLI-023438,Aurelio,Aponte Carrasco,medranocaridad@example.org,M,02/01/2022,Nuevo León,998-0205-2394 ext. 9322,60446,FALSE
CLI-052120,Uriel,Alonso Márquez,zeferino98@example.net,F,17/08/2023,Jalisco,33-9926-3550 ext. 2541,95407,false
CLI-009050,Carolina,Sotelo Raya,rodriquezgabriel@example.com,M,23/10/2019,Jalisco,81-9776-0779,86269,true
CLI-031173,Esther,Haro Venegas,francisco12@example.com,M,15/09/2023,Jalisco,33-0462-6139,85594,FALSE
CLI-027642,Bernabé,Leal Salcedo,vrocha@example.org,F,14/02/2022,Nuevo León,222-3170-9363,85641,True
CLI-024579,Jorge Luis,Salas Guerra,hbarreto@example.net,F,01/02/2020,Jalisco,998-9302-1246 ext. 8647,96968,True
CLI-003908,Pablo,Valles Casanova,perlalimon@example.com,M,30/08/2020,Nuevo León,442-1825-8554 ext. 632,55993,False
CLI-020130,Mauricio,Aguirre Patiño,sandracastaneda@example.org,M,11/04/2019,Nuevo León,33-9748-4597,63622,TRUE
CLI-040686,Carolina,Cruz Acuña,pablobustos@example.com,No especificado,12/01/2022,Jalisco,222-9824-9472 ext. 1665,23388,False
CLI-021327,Karina,Ballesteros Vázquez,celiarodriguez@example.org,F,25/01/2019,Jalisco,222-0741-0571,73127,True
CLI-033290,Bernabé,Perea Mares,fridazamora@example.net,F,09/09/2020,Nuevo León,81-4932-2899,54395,TRUE
CLI-046048,Graciela,Negrete Carrero,angel10@example.net,F,23/01/2023,Jalisco,442-2665-3620,41337,False
CLI-007408,Gregorio,Rivas Vázquez,garicasessa@example.com,F,23/08/2021,Nuevo León,81-1306-6555 ext. 1763,36759,true
CLI-022981,Beatriz,Lozano Garay,colladoangela@example.org,F,12/10/2019,Jalisco,442-7368-3634,39475,True
CLI-032722,Marcos,Rojas Orellana,amaliacepeda@example.org,M,27/05/2021,Jalisco,998-5421-1662,85646,False
CLI-005867,Esparta,Espinosa Mondragón,benitezramiro@example.com,M,30/09/2019,Jalisco,81-9147-1014 ext. 5979,82662,TRUE
CLI-001484,Gregorio,Gil Martínez,abelardo45@example.net,F,28/01/2022,Jalisco,222-7119-0321,81283,true
CLI-000570,Guillermina,Corral Hidalgo,uguillen@example.net,F,22/06/2022,Nuevo León,33-6201-7787,64917,true
CLI-042527,Alvaro,Valles Terrazas,soniameraz@example.org,F,10/01/2021,Jalisco,222-7966-9434 ext. 4708,49339,True
CLI-042876,Yuridia,Estévez Castro,salcidojose-luis@example.com,M,25/11/2021,Jalisco,998-6571-4039,63491,TRUE
CLI-052804,Asunción,Zayas Villalpando,jesus42@example.net,M,12/02/2021,Jalisco,33-0848-2643,82076,True
CLI-029037,Cristal,Sotelo Gallegos,moramaximiliano@example.net,F,24/04/2022,Nuevo León,33-6542-1136,79494,TRUE
CLI-020892,Rosario,Paredes Vásquez,timoteoquintero@example.com,No especificado,10/05/2024,Jalisco,442-3011-0696,91948,true
CLI-026268,Modesto,Caraballo Quintanilla,olga11@example.net,F,22/04/2022,Jalisco,33-9536-4241, ,TRUE
CLI-040181,Citlali,Rivas Porras,,F,09/10/2024,Nuevo León,81-8732-1803,54625,True
CLI-015100,José Luis,Frías Guzmán,contrerasarturo@example.net,M,20/07/2022,Nuevo León,33-7502-2622,72014,True
CLI-021713,Débora,Fajardo Carrillo,pozuna@example.net,F,03/09/2024,Jalisco,55-9748-6447,56600,True
CLI-026155,Yuridia,Aponte Serrato,ramon40@example.net,F,03/10/2020,Jalisco,55-3063-0262,33170,true
CLI-017092,Alfredo,Garrido Mascareñas,hector80@example.org,M,13/06/2021,Jalisco,442-1287-6738,96993,true
CLI-004325,José,Serrano Chapa,esmeraldagriego@example.net,M,04/10/2021,Jalisco,55-5623-9806,60448,TRUE
CLI-018540,José Carlos,Roybal Terán,ortaabelardo@example.net,F,24/11/2023,Jalisco,33-1948-0007 ext. 7940,91887,False
CLI-003137,Iván,Cazares Almanza,wvasquez@example.com,M,20/08/2024,Nuevo León,55-5068-0541,65920,false
CLI-048425,Daniel,Curiel Alvarez,arturo24@example.com,F,31/12/2020,Jalisco,998-8938-0856 ext. 7844,87018,true
CLI-039548,Enrique,Vargas Mojica,luisamelendez@example.com,M,20/11/2022,Nuevo León,222-1388-8464 ext. 2375,47572,True
CLI-009783,Marisol,Montalvo Maya,tavalos@example.net,M,20/06/2024,Nuevo León,222-5657-0420,92747,true
CLI-052969,Ramón,Otero Pacheco,gustavo44@example.com,F,11/09/2024,Nuevo León,33-8757-5247,48520,TRUE
CLI-046296,Homero,Sierra Caballero,jorge50@example.org,F,02/02/2023,Nuevo León,55-3276-0594,73598,False
CLI-035249,Benito,Rodríguez Valladares,delia11@example.org,No especificado,18/12/2021,Jalisco,33-6688-5529,None,true
CLI-001410,Estela,Arevalo Roldán,maria-cristinasalgado@example.com,F,27/10/2021,Jalisco,55-5930-3607 ext. 5183,39696,false
CLI-005237,Nadia,Quiñónez Castañeda,rodrigo37@example.com,M,25/03/2023,Nuevo León,998-2034-8178,13187,TRUE
CLI-039631,Araceli,Sáenz Gonzales,lquezada@example.net,F,24/03/2022,Nuevo León,998-7477-4912,63974,True
CLI-020150,Esther,Gamboa Espinosa,alfonso04@example.net,F,25/11/2019,Jalisco,55-4650-5738,97710,TRUE
CLI-041422,Alta  Gracia,Nava Sanabria,tbarajas@example.org,No especificado,09/02/2022,Nuevo León,222-3790-4708,20863,TRUE
CLI-035758,Benito,Alonso Fonseca,isaactafoya@example.org,M,11/02/2021,Nuevo León,222-4169-7500,43754,TRUE
CLI-044280,Olivia,Raya Valentín,fridavillasenor@example.net,F,15/03/2023,Nuevo León,998-8820-1455,28659,True
CLI-032728,Augusto,Burgos Linares,teodoro92@example.net,No especificado,02/01/2021,Nuevo León,81-5238-1842,13683,TRUE
CLI-014541,Felix,Carranza Niño,tellezgloria@example.com,F,10/01/2023,Nuevo León,33-4422-0053,21177,true
CLI-024988,Diana,Peres Serrano,,M,30/07/2023,Jalisco,222-3280-9809 ext. 1872,24300,TRUE
CLI-023792,Jos,Márquez Montero,armandotello@example.com,M,31/03/2022,Nuevo León,998-1764-2713,64234,True
CLI-026079,Sonia,Benavídez Garza,debora16@example.org,F,17/01/2019,Jalisco,55-3997-6825,47216,True
CLI-047712,Rosa,Maldonado Curiel,geronimo95@example.org,No especificado,10/08/2022,Nuevo León,55-4387-0956 ext. 5639,55496,true
CLI-005652,Leonel,Valentín Canales,zayaszeferino@example.net,F,14/12/2024,Nuevo León,33-0043-8724,14961,True
CLI-047806,Octavio,Luevano Carrera,paredesmiguel-angel@example.com,F,18/08/2024,Nuevo León,222-7362-9094,34119,TRUE
CLI-017107,Beatriz,Sauceda Avilés,geronimo90@example.org,F,13/11/2019,Nuevo León,33-2731-9737,71158,TRUE
CLI-015238,Ruby,Ordóñez Bermúdez,abigail09@example.org,F,03/07/2020,Nuevo León,222-1659-5283 ext. 108,93671,TRUE
CLI-028354,Oswaldo,Verduzco Orta,mauriciovillagomez@example.org,M,01/08/2021,Nuevo León,33-9865-4613,32691,TRUE
CLI-044549,Soledad,Arias Castañeda,casareselias@example.org,F,28/09/2024,Jalisco,222-4545-9108 ext. 5971,90898,true
CLI-036458,Rosalia,Romero Rubio,renatoreynoso@example.com,F,18/01/2019,Jalisco,81-2197-8327 ext. 9032,28535,TRUE
CLI-018433,Raquel,Madrigal Carrión,xrascon@example.org,M,04/09/2022,Nuevo León,81-7094-2535,48490,TRUE
CLI-014609,Alvaro,Huerta Colón,llamaszoe@example.net,M,01/09/2023,Jalisco,55-3828-6140 ext. 918,30467,False
CLI-035117,Gonzalo,Mojica Gutiérrez,ivergara@example.org,M,29/08/2023,Nuevo León,222-7157-0846,67890,False
CLI-012309,Jacinto,Irizarry Preciado,,NULL,09/04/2023,Jalisco,222-8028-7073,94095,TRUE
CLI-002388,Dalia,Ybarra Rentería,,M,26/10/2022,Nuevo León,55-7482-6957 ext. 2082,83705,true
CLI-037267,Camilo,Cervántez Díaz,rufinomaestas@example.net,F,13/07/2022,Nuevo León,442-6517-2531,21365,False
CLI-023026,María Eugenia,Reynoso Cuellar,zavalaaida@example.org,,20/06/2020,Nuevo León,222-7166-9524,74635,True
CLI-038377,Lucía,Toledo Estévez,adriana91@example.net,M,05/05/2020,Jalisco,81-8611-8765,32599,true
CLI-004861,Pablo,Paz Salinas,wmontalvo@example.net,F,19/07/2024,Nuevo León,998-3733-5279,62015,True
CLI-002189,Pamela,Solís Adame,maldonadominerva@example.org,M,29/09/2021,Jalisco,998-5002-9776 ext. 692,69375,true
CLI-038424,Bianca,Reyes Bernal,alvarezrosario@example.net,M,25/04/2024,Jalisco,222-7211-7318,30576,true
CLI-031380,Helena,Salas Delgado,granadosjacinto@example.org,NA,07/02/2023,Jalisco,442-5017-4095,50286,true
CLI-046841,Hugo,Blanco Luevano,freyna@example.com,M,21/10/2024,Jalisco,81-4958-1986,28449,True
CLI-030828,Rubén,Madrid Chapa,,M,29/09/2019,Jalisco,55-9245-2395,34317,TRUE
CLI-017059,Amelia,Alejandro Griego,paolanavarro@example.net,M,25/06/2022,Nuevo León,55-2685-6419,94276,true
CLI-044235,Emilia,Orozco Cotto,ecabrera@example.org,M,22/03/2020,Nuevo León,442-3984-0802,16583,TRUE
CLI-030454,Isabel,Caraballo Acuña,jose-manuel83@example.org,F,28/04/2024,Jalisco,998-3950-3501,99380,false
CLI-052918,Leonel,Quesada Zamora,jmadrid@example.net,F,19/11/2022,Nuevo León,998-2724-3902,17037,TRUE
CLI-025392,Lucía,Tafoya Gallegos,xlebron@example.org,F,26/09/2020,Nuevo León,81-9485-1577,89244,true
CLI-018617,Pamela,Anguiano Medrano,arenaszoe@example.org,F,20/06/2023,Nuevo León,81-6673-6516,74578,true
CLI-050621,Marcela,Jiménez Mora,alonsolara@example.com,M,01/09/2023,Nuevo León,998-9343-1761,57873,TRUE
CLI-015291,Graciela,Pérez Anaya,benjamin45@example.net,F,27/08/2024,Nuevo León,55-7482-3295,N/A,false
CLI-038409,Yuridia,Mesa Cervantes,francisca64@example.net,F,27/06/2022,Nuevo León,442-9443-5253,59325,true
CLI-002708,Margarita,Cabán Rascón,juan-carlos44@example.net,M,24/10/2022,Nuevo León,998-4608-9659 ext. 7395,27475,True
CLI-017436,Salma,Montemayor Cervántez,paulina60@example.com,M,29/04/2023,Jalisco,81-2171-0411 ext. 6585,22361,true
CLI-049921,Marcela,Saucedo Nieto,arobledo@example.com,No especificado,22/05/2020,Jalisco,55-5890-6123,20816,true
CLI-036846,Cristina,Gamboa Venegas,rosa57@example.org,F,07/03/2022,Nuevo León,55-7475-1426,60324,true
CLI-005424,Josefina,Medrano Aragón,mauricionegron@example.org,F,23/07/2021,Nuevo León,55-4793-4871,26238,TRUE
CLI-036980,Marisela,Brito Armendáriz,xsoto@example.com,F,01/05/2023,Jalisco,998-2164-1266 ext. 8594,65394,True
CLI-052875,Elvira,Cruz Vélez,qceballos@example.org,M,13/12/2024,Jalisco,33-5415-6225,83558,True
CLI-049287,Natalia,Pizarro Alejandro,mateorodriguez@example.com,F,07/09/2024,Jalisco,33-4048-8431 ext. 9541,16062,TRUE
CLI-049805,Óscar,Lozada Nieves,irene22@example.org,F,11/11/2020,Jalisco,222-5866-6472,31411,true
CLI-044353,Mayte,Reyna Archuleta,rosalia68@example.org,No especificado,28/03/2023,Nuevo León,33-2197-3188,54442,TRUE
CLI-028387,David,Valadez Rodrígez,dariojaime@example.com,F,07/04/2021,Jalisco,222-6703-2748,57877,true
CLI-020487,Gregorio,Jáquez Marín,claudio37@example.com,M,02/09/2022,Jalisco,998-5206-8987 ext. 599,21302,TRUE
CLI-010541,Yuridia,Barrientos Sevilla,llamasricardo@example.net,F,15/03/2019,Jalisco,55-5145-4613,34251,true
CLI-044627,Pablo,Solano Rosas,ralba@example.net,F,13/06/2023,Jalisco,33-8726-9052,66020,True
CLI-050743,Jos,Velázquez Arenas,juan02@example.com,M,27/05/2020,Jalisco,222-4905-3778,56000,true
CLI-028418,Reina,Portillo González,acrespo@example.com,F,23/11/2020,Nuevo León,998-0710-3103,17387,True
CLI-011997,Abelardo,Ceja Valdivia,arcelia15@example.org,M,03/06/2024,Jalisco,222-0791-6469,92888,true
CLI-039401,Emilia,Ocampo Casárez,fernandobriones@example.com,M,08/06/2019,Nuevo León,55-7505-8540,19887,TRUE
CLI-016763,Ofelia,Gómez Tovar,gallegosjose-eduardo@example.net,M,30/07/2020,Nuevo León,442-6853-5311,31868,TRUE
CLI-041671,Alejandra,Padilla Farías,beltranrodolfo@example.com,M,20/06/2022,Nuevo León,55-2777-9376 ext. 6125,17180,True
CLI-024383,Claudio,de la Torre Acevedo,qchapa@example.com,No especificado,03/04/2023,Jalisco,222-4081-6005,49894,True
CLI-006758,Marisol,Aparicio Meléndez,timoteo69@example.net,M,19/05/2020,Jalisco,81-8975-4753,65590,True
CLI-049062,Ofelia,Ontiveros Zavala,albarene@example.net,M,01/12/2024,Nuevo León,442-0706-9980 ext. 9812,19474,True
CLI-046375,Irene,Montenegro Mejía,,M,14/03/2019,Nuevo León,998-0832-6591,27689,true
CLI-005876,Antonia,Coronado Herrera,conchita57@example.net,F,08/03/2023,Jalisco,442-5143-9907,44931,TRUE
CLI-035015,Mónica,Pizarro Lerma,ccarrasco@example.net,M,11/09/2020,Nuevo León,81-0443-2601,27641,True
CLI-004561,Tania,Ruelas Garibay,indira90@example.net,F,03/10/2023,Nuevo León,33-6679-8204 ext. 7116,79151,true
CLI-024499,Raúl,Sepúlveda Estévez,,F,22/07/2022,Nuevo León,81-2828-2654,16968,TRUE
CLI-009240,Nelly,Lomeli Nava,roquejonas@example.net,M,30/06/2022,Nuevo León,81-0478-8854 ext. 5723,37554,TRUE
CLI-037866,Hernán,Pulido Grijalva,geronimocarvajal@example.net,F,16/06/2019,Nuevo León,81-7898-9649 ext. 2307,none,True
CLI-015425,Nancy,Griego Flórez,villalobosjose-emilio@example.com,F,08/07/2023,Jalisco,55-5911-1078 ext. 567,86620,True
CLI-045749,Alberto,Bernal Abrego,julio-cesarrangel@example.org,F,05/07/2021,Nuevo León,998-3685-3146,48825,TRUE
CLI-030240,Alma,de la Fuente Corral,montoyafrancisca@example.org,M,14/09/2024,Nuevo León,998-8692-8487,77778,True
CLI-012172,Norma,Lemus Limón,ana-luisa54@example.net,,10/02/2023,Jalisco,55-7801-9953,45103,True
CLI-048084,Jacobo,Muro Peña,uarmenta@example.org,M,03/02/2022,Nuevo León,55-6524-8416,87666,TRUE
CLI-039949,Rolando,Herrera Salas,aguileracarlota@example.net,No especificado,05/09/2022,Jalisco,33-9903-2687,27328,True
CLI-048622,Hugo,Valle Olvera,tavila@example.com,F,22/01/2024,Nuevo León,55-1487-9235,26730,True
CLI-000991,René,Villaseñor Hernández,montanograciela@example.com,M,16/06/2019,Nuevo León,55-5450-7238,26121,True
CLI-036048,Renato,Baca Alcaraz,,M,22/09/2023,Nuevo León,222-2315-4015,55523,TRUE
CLI-012075,Dulce María,Naranjo Báez,tellezconchita@example.org,M,06/01/2023,Nuevo León,81-5611-5399,30988,FALSE
CLI-009209,Gabriel,Zapata Ceballos,zponce@example.org,No especificado,25/02/2023,Nuevo León,222-3918-7497 ext. 1757,77721,true
CLI-026188,Benjamín,Bañuelos Centeno,zambranouriel@example.com,No especificado,21/09/2021,Jalisco,442-8802-5513 ext. 4022,73052,true
CLI-044762,Lucas,Quintanilla Córdova,micaela26@example.net,F,08/02/2023,Jalisco,55-5203-1660,61413,FALSE
CLI-004980,Aurelio,Guajardo Serrato,,M,18/10/2020,Jalisco,222-4667-5040,11379,True
CLI-041665,Porfirio,Aguilera Verduzco,francisco-javierbarrios@example.com,No especificado,31/10/2023,Nuevo León,222-2075-3929,92297,True
CLI-010854,Víctor,Matos Mejía,berta05@example.net,M,08/05/2019,Jalisco,81-5210-8609,NA,TRUE
CLI-046218,Tania,Caldera Valles,rubytirado@example.net,F,22/10/2020,Nuevo León,222-2956-3993,44603,true
CLI-024869,Evelio,Baeza Ruiz,wrazo@example.com,M,29/12/2022,Jalisco,33-0514-1707,76553,True
CLI-033628,Rufino,Arreola Anaya,estevezlilia@example.com,No especificado,17/12/2020,Nuevo León,55-7069-3553,31194,FALSE
CLI-045771,Mario,Girón Casares,micaelaotero@example.com,F,06/03/2023,Jalisco,33-5231-2604,90185,true
CLI-010006,Reina,Alfaro Maestas,aurora86@example.net,No especificado,10/05/2020,Jalisco,442-2695-1192,58140,TRUE
CLI-048044,Úrsula,Huerta Muñiz,dpalomino@example.org,M,19/06/2019,Jalisco,81-3456-9924 ext. 614,57599,true
CLI-032086,Uriel,Perea Crespo,ledesmaangelica@example.org,M,20/11/2020,Nuevo León,33-1958-5387,60913,TRUE
CLI-025611,Dulce,Quiñónez Casares,antoniapedroza@example.net,F,07/10/2022,Nuevo León,55-3659-3896,28417,TRUE
CLI-012001,Adela,Sandoval Alba,soledadmarrero@example.com,No especificado,20/10/2022,Jalisco,55-3194-5738,81746,true
CLI-038565,Elvia,Sanches Garrido,concepcionmendoza@example.org,F,11/02/2021,Nuevo León,33-2533-7256,40783,TRUE
CLI-010392,Darío,Zayas Tirado,david78@example.org,M,08/01/2023,Nuevo León,33-0039-0266,51886,True
CLI-047049,Patricia,Vela Velázquez,karinanieto@example.com,M,02/04/2024,Jalisco,55-9135-7664,17575,TRUE
CLI-018308,Daniel,Palomo Madera,,M,07/11/2023,Nuevo León,442-9166-8801 ext. 2359,43489,TRUE
CLI-003871,Bruno,Mares Fierro,julia38@example.net,F,11/01/2021,Nuevo León,81-1272-3117,67178,TRUE
CLI-018696,Conchita,Ureña Covarrubias,uruelas@example.com,F,04/02/2023,Nuevo León,33-4709-6844,27213,True
CLI-025020,Noelia,Valadez Laboy,angel09@example.net,M,02/10/2019,Jalisco,998-3834-9500,74147,false
CLI-026124,Ana María,Brito Ávalos,vburgos@example.org,No especificado,07/04/2019,Nuevo León,33-6193-4015,53395,True
CLI-031164,Jos,Cotto Arenas,ilseloya@example.org,F,16/02/2019,Jalisco,442-9303-8219 ext. 1701,42874,TRUE
CLI-001631,Alejandra,Salgado Guerra,,M,17/05/2023,Nuevo León,222-6003-9642 ext. 9280,77041,TRUE
CLI-005326,Adalberto,Vázquez León,aguilerawendolin@example.com,M,17/12/2020,Jalisco,998-9081-2910,65933,true
CLI-052822,René,Méndez Pedraza,snieves@example.com,M,19/06/2022,Nuevo León,81-0681-8630,N/A,TRUE
CLI-015163,Mariana,Sotelo Concepción,wcastaneda@example.net,M,12/10/2023,Nuevo León,55-8144-8960,75038,True
CLI-012613,Rosario,Barrera Puente,josefinacandelaria@example.org,No especificado,30/05/2023,Nuevo León,55-6092-3013,38093,TRUE
CLI-017212,David,Cantú Reyna,ines35@example.net,F,28/02/2023,Jalisco,998-0395-3068,none,true
